display_name,yahoo_symbol,exchange,type,company_name
TAKE,TAKE.NS,NSE,equity,Take Solutions Limited
TALBROAUTO,TALBROAUTO.NS,NSE,equity,Talbros Automotive Components Limited
TANLA,TANLA.NS,NSE,equity,Tanla Platforms Limited
TARACHAND,TARACHAND.NS,NSE,equity,Tara Chand InfraLogistic Solutions Limited
TARAPUR,TARAPUR.NS,NSE,equity,Tarapur Transformers Limited
TARC,TARC.NS,NSE,equity,TARC Limited
TARIL,TARIL.NS,NSE,equity,Transformers And Rectifiers (India) Limited
TARMAT,TARMAT.NS,NSE,equity,Tarmat Limited
TARSONS,TARSONS.NS,NSE,equity,Tarsons Products Limited
TASTYBITE,TASTYBITE.NS,NSE,equity,Tasty Bite Eatables Limited
TATACAP,TATACAP.NS,NSE,equity,Tata Capital Limited
TATACHEM,TATACHEM.NS,NSE,equity,Tata Chemicals Limited
TATACOFFEE,TATACOFFEE.NS,NSE,equity,
TATACOMM,TATACOMM.NS,NSE,equity,Tata Communications Limited
TATACONSUM,TATACONSUM.NS,NSE,equity,TATA CONSUMER PRODUCTS LIMITED
TATAELXSI,TATAELXSI.NS,NSE,equity,Tata Elxsi Limited
TATAGOLD,TATAGOLD.NS,NSE,equity,
TATAINVEST,TATAINVEST.NS,NSE,equity,Tata Investment Corporation Limited
TATAMETALI,TATAMETALI.NS,NSE,equity,
TATAMOTORS,TATAMOTORS.NS,NSE,equity,
TATAMTRDVR,TATAMTRDVR.NS,NSE,equity,
TATAPOWER,TATAPOWER.NS,NSE,equity,Tata Power Company Limited
TATASTEEL,TATASTEEL.NS,NSE,equity,Tata Steel Limited
TATATECH,TATATECH.NS,NSE,equity,Tata Technologies Limited
TATSILV,TATSILV.NS,NSE,equity,
TATVA,TATVA.NS,NSE,equity,Tatva Chintan Pharma Chem Limited
TBOTEK,TBOTEK.NS,NSE,equity,TBO Tek Limited
TBZ,TBZ.NS,NSE,equity,Tribhovandas Bhimji Zaveri Limited
TCC,TCC.NS,NSE,equity,TCC Concept Limited
TCI,TCI.NS,NSE,equity,Transport Corporation of India Limited
TCIEXP,TCIEXP.NS,NSE,equity,TCI Express Limited
TCIFINANCE,TCIFINANCE.NS,NSE,equity,TCI Finance Limited
TCLCONS,TCLCONS.NS,NSE,equity,
TCNSBRANDS,TCNSBRANDS.NS,NSE,equity,
TCPLPACK,TCPLPACK.NS,NSE,equity,TCPL Packaging Limited
TCS,TCS.NS,NSE,equity,Tata Consultancy Services Limited
TDPOWERSYS,TDPOWERSYS.NS,NSE,equity,TD Power Systems Limited
TEAMGTY,TEAMGTY.NS,NSE,equity,Team India Guaranty Limited
TEAMLEASE,TEAMLEASE.NS,NSE,equity,Teamlease Services Limited
TECH,TECH.NS,NSE,equity,
TECHM,TECHM.NS,NSE,equity,Tech Mahindra Limited
TECHNOE,TECHNOE.NS,NSE,equity,Techno Electric & Engineering Company Limited
TECILCHEM,TECILCHEM.NS,NSE,equity,TECIL Chemicals and Hydro Power Limited
TEGA,TEGA.NS,NSE,equity,Tega Industries Limited
TEJASNET,TEJASNET.NS,NSE,equity,Tejas Networks Limited
TEMBO,TEMBO.NS,NSE,equity,Tembo Global Industries Limited
TENNIND,TENNIND.NS,NSE,equity,Tenneco Clean Air India Limited
TERASOFT,TERASOFT.NS,NSE,equity,Tera Software Limited
TEXINFRA,TEXINFRA.NS,NSE,equity,Texmaco Infrastructure & Holdings Limited
TEXMOPIPES,TEXMOPIPES.NS,NSE,equity,Texmo Pipes and Products Limited
TEXRAIL,TEXRAIL.NS,NSE,equity,Texmaco Rail & Engineering Limited
TFCILTD,TFCILTD.NS,NSE,equity,Tourism Finance Corporation of India Limited
TFL,TFL.NS,NSE,equity,Transwarranty Finance Limited
TGBHOTELS,TGBHOTELS.NS,NSE,equity,TGB Banquets And Hotels Limited
THANGAMAYL,THANGAMAYL.NS,NSE,equity,Thangamayil Jewellery Limited
THEINVEST,THEINVEST.NS,NSE,equity,The Investment Trust Of India Limited
THEJO,THEJO.NS,NSE,equity,Thejo Engineering Limited
THELEELA,THELEELA.NS,NSE,equity,Leela Palaces Hotels & Resorts Limited
THEMISMED,THEMISMED.NS,NSE,equity,Themis Medicare Limited
THERMAX,THERMAX.NS,NSE,equity,Thermax Limited
THOMASCOOK,THOMASCOOK.NS,NSE,equity,Thomas Cook  (India)  Limited
THOMASCOTT,THOMASCOTT.NS,NSE,equity,Thomas Scott (India) Limited
THYROCARE,THYROCARE.NS,NSE,equity,Thyrocare Technologies Limited
TI,TI.NS,NSE,equity,Tilaknagar Industries Limited
TICL,TICL.NS,NSE,equity,Twamev Construction and Infrastructure Limited
TIDEWATER,TIDEWATER.NS,NSE,equity,
TIGERLOGS,TIGERLOGS.NS,NSE,equity,Tiger Logistics (India) Limited
TIIL,TIIL.NS,NSE,equity,Technocraft Industries (India) Limited
TIINDIA,TIINDIA.NS,NSE,equity,Tube Investments of India Limited
TIJARIA,TIJARIA.NS,NSE,equity,Tijaria Polypipes Limited
TIL,TIL.NS,NSE,equity,TIL Limited
TIMESGTY,TIMESGTY.NS,NSE,equity,
TIMETECHNO,TIMETECHNO.NS,NSE,equity,Time Technoplast Limited
TIMKEN,TIMKEN.NS,NSE,equity,Timken India Limited
TINNARUBR,TINNARUBR.NS,NSE,equity,Tinna Rubber and Infrastructure Limited
TINPLATE,TINPLATE.NS,NSE,equity,
TIPSFILMS,TIPSFILMS.NS,NSE,equity,Tips Films Limited
TIPSINDLTD,TIPSINDLTD.NS,NSE,equity,
TIPSMUSIC,TIPSMUSIC.NS,NSE,equity,Tips Music Limited
TIRUMALCHM,TIRUMALCHM.NS,NSE,equity,Thirumalai Chemicals Limited
TIRUPATIFL,TIRUPATIFL.NS,NSE,equity,Tirupati Forge Limited
TITAGARH,TITAGARH.NS,NSE,equity,TITAGARH RAIL SYSTEMS LIMITED
TITAN,TITAN.NS,NSE,equity,Titan Company Limited
TMB,TMB.NS,NSE,equity,Tamilnad Mercantile Bank Limited
TMCV,TMCV.NS,NSE,equity,Tata Motors Limited
TMPV,TMPV.NS,NSE,equity,Tata Motors Passenger Vehicles Limited
TNIDETF,TNIDETF.NS,NSE,equity,
TNPETRO,TNPETRO.NS,NSE,equity,Tamilnadu PetroProducts Limited
TNPL,TNPL.NS,NSE,equity,Tamil Nadu Newsprint & Papers Limited
TNTELE,TNTELE.NS,NSE,equity,Tamilnadu Telecommunication Limited
TOKYOPLAST,TOKYOPLAST.NS,NSE,equity,Tokyo Plast International Limited
TOLINS,TOLINS.NS,NSE,equity,Tolins Tyres Limited
TOP100CASE,TOP100CASE.NS,NSE,equity,
TOP10ADD,TOP10ADD.NS,NSE,equity,
TOP15IETF,TOP15IETF.NS,NSE,equity,
TOP20,TOP20.NS,NSE,equity,
TORNTPHARM,TORNTPHARM.NS,NSE,equity,Torrent Pharmaceuticals Limited
TORNTPOWER,TORNTPOWER.NS,NSE,equity,Torrent Power Limited
TOTAL,TOTAL.NS,NSE,equity,Total Transport Systems Limited
TOUCHWOOD,TOUCHWOOD.NS,NSE,equity,Touchwood Entertainment Limited
TPHQ,TPHQ.NS,NSE,equity,Teamo Productions HQ Limited
TPLPLASTEH,TPLPLASTEH.NS,NSE,equity,TPL Plastech Limited
TRACXN,TRACXN.NS,NSE,equity,Tracxn Technologies Limited
TRANSRAILL,TRANSRAILL.NS,NSE,equity,Transrail Lighting Limited
TRANSWORLD,TRANSWORLD.NS,NSE,equity,TRANSWORLD SHIPPING LINES LIMITED
TRAVELFOOD,TRAVELFOOD.NS,NSE,equity,Travel Food Services Limited
TREEHOUSE,TREEHOUSE.NS,NSE,equity,Tree House Education & Accessories Limited
TREJHARA,TREJHARA.NS,NSE,equity,TREJHARA SOLUTIONS LIMITED
TREL,TREL.NS,NSE,equity,Transindia Real Estate Limited
TRENT,TRENT.NS,NSE,equity,Trent Limited
TRF,TRF.NS,NSE,equity,TRF Limited
TRIDENT,TRIDENT.NS,NSE,equity,Trident Limited
TRIGYN,TRIGYN.NS,NSE,equity,Trigyn Technologies Limited
TRIL,TRIL.NS,NSE,equity,
TRITURBINE,TRITURBINE.NS,NSE,equity,Triveni Turbine Limited
TRIVENI,TRIVENI.NS,NSE,equity,Triveni Engineering & Industries Limited
TRU,TRU.NS,NSE,equity,TruCap Finance Limited
TRUALT,TRUALT.NS,NSE,equity,TruAlt Bioenergy Limited
TSFINV,TSFINV.NS,NSE,equity,TSF INVESTMENTS LIMITED
TTKHLTCARE,TTKHLTCARE.NS,NSE,equity,TTK Healthcare Limited
TTKPRESTIG,TTKPRESTIG.NS,NSE,equity,TTK Prestige Limited
TTL,TTL.NS,NSE,equity,T T Limited
TTML,TTML.NS,NSE,equity,Tata Teleservices (Maharashtra) Limited
TV18BRDCST,TV18BRDCST.NS,NSE,equity,
TVSELECT,TVSELECT.NS,NSE,equity,TVS Electronics Limited
TVSHLTD,TVSHLTD.NS,NSE,equity,TVS Holdings Limited
TVSMOTOR,TVSMOTOR.NS,NSE,equity,TVS Motor Company Limited
TVSSCS,TVSSCS.NS,NSE,equity,TVS Supply Chain Solutions Limited
TVSSRICHAK,TVSSRICHAK.NS,NSE,equity,TVS Srichakra Limited
TVTODAY,TVTODAY.NS,NSE,equity,TV Today Network Limited
TVVISION,TVVISION.NS,NSE,equity,TV Vision Limited
TWCGOLDETF,TWCGOLDETF.NS,NSE,equity,
UBL,UBL.NS,NSE,equity,United Breweries Limited
UCAL,UCAL.NS,NSE,equity,UCAL LIMITED
UCOBANK,UCOBANK.NS,NSE,equity,UCO Bank
UDAICEMENT,UDAICEMENT.NS,NSE,equity,
UDS,UDS.NS,NSE,equity,Updater Services Limited
UEL,UEL.NS,NSE,equity,Ujaas Energy Limited
UFBL,UFBL.NS,NSE,equity,United Foodbrands Limited
UFLEX,UFLEX.NS,NSE,equity,UFLEX Limited
UFO,UFO.NS,NSE,equity,UFO Moviez India Limited
UGARSUGAR,UGARSUGAR.NS,NSE,equity,The Ugar Sugar Works Limited
UGROCAP,UGROCAP.NS,NSE,equity,Ugro Capital Limited
UJJIVAN,UJJIVAN.NS,NSE,equity,
UJJIVANSFB,UJJIVANSFB.NS,NSE,equity,Ujjivan Small Finance Bank Limited
ULTRACEMCO,ULTRACEMCO.NS,NSE,equity,UltraTech Cement Limited
UMAEXPORTS,UMAEXPORTS.NS,NSE,equity,Uma Exports Limited
UMANGDAIRY,UMANGDAIRY.NS,NSE,equity,
UMESLTD,UMESLTD.NS,NSE,equity,Usha Martin Education & Solutions Limited
UMIYA-MRO,UMIYA-MRO.NS,NSE,equity,UMIYA BUILDCON LIMITED
UNICHEMLAB,UNICHEMLAB.NS,NSE,equity,Unichem Laboratories Limited
UNIDT,UNIDT.NS,NSE,equity,United Drilling Tools Limited
UNIECOM,UNIECOM.NS,NSE,equity,Unicommerce Esolutions Limited
UNIENTER,UNIENTER.NS,NSE,equity,Uniphos Enterprises Limited
UNIINFO,UNIINFO.NS,NSE,equity,Uniinfo Telecom Services Limited
UNIMECH,UNIMECH.NS,NSE,equity,Unimech Aerospace and Manufacturing Limited
UNIONBANK,UNIONBANK.NS,NSE,equity,Union Bank of India
UNIONGOLD,UNIONGOLD.NS,NSE,equity,
UNIPARTS,UNIPARTS.NS,NSE,equity,Uniparts India Limited
UNITDSPR,UNITDSPR.NS,NSE,equity,United Spirits Limited
UNITECH,UNITECH.NS,NSE,equity,Unitech Limited
UNITEDPOLY,UNITEDPOLY.NS,NSE,equity,United Polyfab Gujarat Limited
UNITEDTEA,UNITEDTEA.NS,NSE,equity,The United Nilgiri Tea Estates Company Limited
UNIVASTU,UNIVASTU.NS,NSE,equity,Univastu India Limited
UNIVCABLES,UNIVCABLES.NS,NSE,equity,Universal Cables Limited
UNIVPHOTO,UNIVPHOTO.NS,NSE,equity,Universus Photo Imagings Limited
UNOMINDA,UNOMINDA.NS,NSE,equity,UNO Minda Limited
UPL,UPL.NS,NSE,equity,UPL Limited
URAVI,URAVI.NS,NSE,equity,
URAVIDEF,URAVIDEF.NS,NSE,equity,Uravi Defence and Technology Limited
URBANCO,URBANCO.NS,NSE,equity,Urban Company Limited
URJA,URJA.NS,NSE,equity,Urja Global Limited
USHAMART,USHAMART.NS,NSE,equity,Usha Martin Limited
USK,USK.NS,NSE,equity,Udayshivakumar Infra Limited
UTIAMC,UTIAMC.NS,NSE,equity,UTI Asset Management Company Limited
UTIBANKETF,UTIBANKETF.NS,NSE,equity,
UTINEXT50,UTINEXT50.NS,NSE,equity,
UTINIFTETF,UTINIFTETF.NS,NSE,equity,
UTISENSETF,UTISENSETF.NS,NSE,equity,
UTISXN50,UTISXN50.NS,NSE,equity,
UTKARSHBNK,UTKARSHBNK.NS,NSE,equity,Utkarsh Small Finance Bank Limited
UTLSOLAR,UTLSOLAR.NS,NSE,equity,Fujiyama Power Systems Limited
UTTAMSUGAR,UTTAMSUGAR.NS,NSE,equity,Uttam Sugar Mills Limited
UYFINCORP,UYFINCORP.NS,NSE,equity,U. Y. Fincorp Limited
V2RETAIL,V2RETAIL.NS,NSE,equity,V2 Retail Limited
VADILALIND,VADILALIND.NS,NSE,equity,Vadilal Industries Limited
VAIBHAVGBL,VAIBHAVGBL.NS,NSE,equity,Vaibhav Global Limited
VAISHALI,VAISHALI.NS,NSE,equity,Vaishali Pharma Limited
VAKRANGEE,VAKRANGEE.NS,NSE,equity,Vakrangee Limited
VAL30IETF,VAL30IETF.NS,NSE,equity,
VALIANTLAB,VALIANTLAB.NS,NSE,equity,Valiant Laboratories Limited
VALIANTORG,VALIANTORG.NS,NSE,equity,Valiant Organics Limited
VARDHACRLC,VARDHACRLC.NS,NSE,equity,Vardhman Acrylics Limited
VARDMNPOLY,VARDMNPOLY.NS,NSE,equity,Vardhman Polytex Limited
VARROC,VARROC.NS,NSE,equity,Varroc Engineering Limited
VASCONEQ,VASCONEQ.NS,NSE,equity,Vascon Engineers Limited
VASWANI,VASWANI.NS,NSE,equity,Vaswani Industries Limited
VBL,VBL.NS,NSE,equity,Varun Beverages Limited
VCL,VCL.NS,NSE,equity,Vaxtex Cotfab Limited
VEDL,VEDL.NS,NSE,equity,Vedanta Limited
VEEDOL,VEEDOL.NS,NSE,equity,Veedol Corporation Limited
VENKEYS,VENKEYS.NS,NSE,equity,Venky's (India) Limited
VENTIVE,VENTIVE.NS,NSE,equity,Ventive Hospitality Limited
VENUSPIPES,VENUSPIPES.NS,NSE,equity,Venus Pipes & Tubes Limited
VENUSREM,VENUSREM.NS,NSE,equity,Venus Remedies Limited
VERANDA,VERANDA.NS,NSE,equity,Veranda Learning Solutions Limited
VERTOZ,VERTOZ.NS,NSE,equity,Vertoz Limited
VESUVIUS,VESUVIUS.NS,NSE,equity,Vesuvius India Limited
VETO,VETO.NS,NSE,equity,Veto Switchgears And Cables Limited
VGL,VGL.NS,NSE,equity,VARVEE GLOBAL LIMITED
VGUARD,VGUARD.NS,NSE,equity,V-Guard Industries Limited
VHL,VHL.NS,NSE,equity,Vardhman Holdings Limited
VIDHIING,VIDHIING.NS,NSE,equity,Vidhi Specialty Food Ingredients Limited
VIDYAWIRES,VIDYAWIRES.NS,NSE,equity,Vidya Wires Limited
VIJAYA,VIJAYA.NS,NSE,equity,Vijaya Diagnostic Centre Limited
VIJIFIN,VIJIFIN.NS,NSE,equity,Viji Finance Limited
VIKASECO,VIKASECO.NS,NSE,equity,Vikas EcoTech Limited
VIKASLIFE,VIKASLIFE.NS,NSE,equity,Vikas Lifecare Limited
VIKRAMSOLR,VIKRAMSOLR.NS,NSE,equity,Vikram Solar Limited
VIKRAN,VIKRAN.NS,NSE,equity,Vikran Engineering Limited
VIMTALABS,VIMTALABS.NS,NSE,equity,Vimta Labs Limited
VINATIORGA,VINATIORGA.NS,NSE,equity,Vinati Organics Limited
VINCOFE,VINCOFE.NS,NSE,equity,Vintage Coffee And Beverages Limited
VINDHYATEL,VINDHYATEL.NS,NSE,equity,Vindhya Telelinks Limited
VINEETLAB,VINEETLAB.NS,NSE,equity,Vineet Laboratories Limited
VINNY,VINNY.NS,NSE,equity,Vinny Overseas Limited
VINYLINDIA,VINYLINDIA.NS,NSE,equity,Vinyl Chemicals (India) Limited
VIPCLOTHNG,VIPCLOTHNG.NS,NSE,equity,VIP Clothing Limited
VIPIND,VIPIND.NS,NSE,equity,VIP Industries Limited
VIPULLTD,VIPULLTD.NS,NSE,equity,Vipul Limited
VIRINCHI,VIRINCHI.NS,NSE,equity,Virinchi Limited
VISAKAIND,VISAKAIND.NS,NSE,equity,Visaka Industries Limited
VISASTEEL,VISASTEEL.NS,NSE,equity,Visa Steel Limited
VISHNU,VISHNU.NS,NSE,equity,Vishnu Chemicals Limited
VISHWARAJ,VISHWARAJ.NS,NSE,equity,Vishwaraj Sugar Industries Limited
VIVIDHA,VIVIDHA.NS,NSE,equity,Visagar Polytex Limited
VIVIMEDLAB,VIVIMEDLAB.NS,NSE,equity,Vivimed Labs Limited
VIYASH,VIYASH.NS,NSE,equity,Viyash Scientific Limited
VLEGOV,VLEGOV.NS,NSE,equity,VL E-Governance & IT Solutions Limited
VLSFINANCE,VLSFINANCE.NS,NSE,equity,VLS Finance Limited
VMART,VMART.NS,NSE,equity,V-Mart Retail Limited
VMM,VMM.NS,NSE,equity,Vishal Mega Mart Limited
VMSTMT,VMSTMT.NS,NSE,equity,VMS TMT Limited
VOLTAMP,VOLTAMP.NS,NSE,equity,Voltamp Transformers Limited
VOLTAS,VOLTAS.NS,NSE,equity,Voltas Limited
VPRPL,VPRPL.NS,NSE,equity,Vishnu Prakash R Punglia Limited
VRAJ,VRAJ.NS,NSE,equity,Vraj Iron and Steel Limited
VRLLOG,VRLLOG.NS,NSE,equity,VRL Logistics Limited
VSSL,VSSL.NS,NSE,equity,Vardhman Special Steels Limited
VSTIND,VSTIND.NS,NSE,equity,VST Industries Limited
VSTL,VSTL.NS,NSE,equity,Vibhor Steel Tubes Limited
VSTTILLERS,VSTTILLERS.NS,NSE,equity,V.S.T Tillers Tractors Limited
VTL,VTL.NS,NSE,equity,Vardhman Textiles Limited
WAAREEENER,WAAREEENER.NS,NSE,equity,Waaree Energies Limited
WAAREEINDO,WAAREEINDO.NS,NSE,equity,Indosolar Limited
WAAREERTL,WAAREERTL.NS,NSE,equity,Waaree Renewable Technologies Limited
WABAG,WABAG.NS,NSE,equity,VA Tech Wabag Limited
WAKEFIT,WAKEFIT.NS,NSE,equity,Wakefit Innovations Limited
WALCHANNAG,WALCHANNAG.NS,NSE,equity,Walchandnagar Industries Limited
WANBURY,WANBURY.NS,NSE,equity,Wanbury Limited
WCIL,WCIL.NS,NSE,equity,Western Carriers (India) Limited
WEALTH,WEALTH.NS,NSE,equity,Wealth First Portfolio Managers Limited
WEBELSOLAR,WEBELSOLAR.NS,NSE,equity,Websol Energy System Limited
WEIZMANIND,WEIZMANIND.NS,NSE,equity,Weizmann Limited
WEL,WEL.NS,NSE,equity,Wonder Electricals Limited
WELCORP,WELCORP.NS,NSE,equity,Welspun Corp Limited
WELENT,WELENT.NS,NSE,equity,Welspun Enterprises Limited
WELINV,WELINV.NS,NSE,equity,Welspun Investments and Commercials Limited
WELSPUNLIV,WELSPUNLIV.NS,NSE,equity,Welspun Living Limited
WENDT,WENDT.NS,NSE,equity,Wendt (India) Limited
WESTLIFE,WESTLIFE.NS,NSE,equity,WESTLIFE FOODWORLD LIMITED
WEWIN,WEWIN.NS,NSE,equity,WE WIN LIMITED
WEWORK,WEWORK.NS,NSE,equity,WeWork India Management Limited
WHEELS,WHEELS.NS,NSE,equity,Wheels India Limited
WHIRLPOOL,WHIRLPOOL.NS,NSE,equity,Whirlpool of India Limited
WILLAMAGOR,WILLAMAGOR.NS,NSE,equity,Williamson Magor & Company Limited
WINDLAS,WINDLAS.NS,NSE,equity,Windlas Biotech Limited
WINDMACHIN,WINDMACHIN.NS,NSE,equity,Windsor Machines Limited
WIPL,WIPL.NS,NSE,equity,The Western India Plywoods Limited
WIPRO,WIPRO.NS,NSE,equity,Wipro Limited
WOCKPHARMA,WOCKPHARMA.NS,NSE,equity,Wockhardt Limited
WONDERLA,WONDERLA.NS,NSE,equity,Wonderla Holidays Limited
WORTH,WORTH.NS,NSE,equity,
WORTHPERI,WORTHPERI.NS,NSE,equity,Worth Peripherals Limited
WSI,WSI.NS,NSE,equity,W S Industries (I) Limited
WSTCSTPAPR,WSTCSTPAPR.NS,NSE,equity,West Coast Paper Mills Limited
XCHANGING,XCHANGING.NS,NSE,equity,Xchanging Solutions Limited
XELPMOC,XELPMOC.NS,NSE,equity,Xelpmoc Design And Tech Limited
XPROINDIA,XPROINDIA.NS,NSE,equity,Xpro India Limited
XTGLOBAL,XTGLOBAL.NS,NSE,equity,Xtglobal Infotech Limited
YAARI,YAARI.NS,NSE,equity,
YASHO,YASHO.NS,NSE,equity,Yasho Industries Limited
YATHARTH,YATHARTH.NS,NSE,equity,Yatharth Hospital & Trauma Care Services Limited
YATRA,YATRA.NS,NSE,equity,Yatra Online Limited
YESBANK,YESBANK.NS,NSE,equity,Yes Bank Limited
YUKEN,YUKEN.NS,NSE,equity,Yuken India Limited
ZAGGLE,ZAGGLE.NS,NSE,equity,Zaggle Prepaid Ocean Services Limited
ZEEL,ZEEL.NS,NSE,equity,Zee Entertainment Enterprises Limited
ZEELEARN,ZEELEARN.NS,NSE,equity,Zee Learn Limited
ZEEMEDIA,ZEEMEDIA.NS,NSE,equity,Zee Media Corporation Limited
ZENITHEXPO,ZENITHEXPO.NS,NSE,equity,Zenith Exports Limited
ZENITHSTL,ZENITHSTL.NS,NSE,equity,Zenith Steel Pipes & Industries Limited
ZENSARTECH,ZENSARTECH.NS,NSE,equity,Zensar Technologies Limited
ZENTEC,ZENTEC.NS,NSE,equity,Zen Technologies Limited
ZFCVINDIA,ZFCVINDIA.NS,NSE,equity,ZF Commercial Vehicle Control Systems India Limited
ZIMLAB,ZIMLAB.NS,NSE,equity,Zim Laboratories Limited
ZODIAC,ZODIAC.NS,NSE,equity,Zodiac Energy Limited
ZODIACLOTH,ZODIACLOTH.NS,NSE,equity,Zodiac Clothing Company Limited
ETERNAL,ETERNAL.NS,NSE,equity,Eternal Limited (formerly Zomato Limited)
ZOMATO,ETERNAL.NS,NSE,equity,Zomato Limited (now Eternal Limited)
ZOTA,ZOTA.NS,NSE,equity,Zota Health Care LImited
ZUARI,ZUARI.NS,NSE,equity,Zuari Agro Chemicals Limited
ZUARIIND,ZUARIIND.NS,NSE,equity,ZUARI INDUSTRIES LIMITED
ZYDUSLIFE,ZYDUSLIFE.NS,NSE,equity,Zydus Lifesciences Limited
ZYDUSWELL,ZYDUSWELL.NS,NSE,equity,Zydus Wellness Limited
